cluster	donor_id	gene_name	expression
4	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	ACTA2	
4	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	AGTR1	
4	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	ACTA2	
4	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	AGTR1	
4	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_1	ACTA2	
4	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_1	AGTR1	
4	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_2	ACTA2	
4	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_2	AGTR1	
4	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_3	ACTA2	
4	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_3	AGTR1	
4	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_4	ACTA2	
4	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_4	AGTR1	
4	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_5	ACTA2	
4	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_5	AGTR1	
4	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	ACTA2	2.2924845086420294
4	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	AGTR1	0.0
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_4837472020-3173-NC002	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_4837472020-3173-NC002	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_4837472020-3173-NC003	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_4837472020-3173-NC003	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_4837472020-3173-NC004	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_4837472020-3173-NC004	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_4837472020-3173-NC005	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_4837472020-3173-NC005	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_4837472020-3173-NC006	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_4837472020-3173-NC006	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_4837472020-3173-NC007	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_4837472020-3173-NC007	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_4837472020-3173-NC008	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_4837472020-3173-NC008	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747284C	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747284C	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747290B	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747290B	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747292B	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747292B	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747296C	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747296C	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747298C	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747298C	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747302C	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747302C	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747356C	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747356C	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747368C	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747368C	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747390C	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747390C	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D322	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D322	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D326	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D326	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D337	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D337	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D339	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D339	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D344	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D344	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D353	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D353	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D354	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D354	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D363	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D363	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D367	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D367	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D372	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D372	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_01	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_01	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_02	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_02	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_03	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_03	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_04	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_04	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_05	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_05	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_06	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_06	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_07	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_07	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_08	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747Donor_08	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-01	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-01	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-02	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-02	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-03	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-03	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-04	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-04	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-06	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-06	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-07	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-07	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-08	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-08	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-09	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-09	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-10	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-10	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-11	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747GRO-11	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747NU_CZI01	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747NU_CZI01	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747NU_CZI02	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747NU_CZI02	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T101	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T101	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T120	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T120	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T121	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T121	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T126	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T126	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T137	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T137	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T153	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T153	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T154	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T154	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T164	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T164	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T165	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T165	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T166	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T166	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T167	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T167	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T85	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T85	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T89	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T89	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T90	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747T90	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0001	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0001	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0005	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0005	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0006	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0006	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0007	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0007	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0008	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0008	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0009	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0009	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0010	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0010	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0012	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0012	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0014	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0014	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0015	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0015	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0017	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0017	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0019	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0019	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0020	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747THD0020	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD071	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD071	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD072	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD072	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD073	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD073	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD076	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD076	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD077	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD077	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD078	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD078	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD080	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD080	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD101	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD101	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD103	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD104	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD104	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD105	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD105	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD106	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD106	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD107	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD107	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD66	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD66	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD68	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD68	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD69	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD69	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD70	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD70	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD84	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD84	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD85	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD85	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD87	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD87	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD92	ACTA2	1.8528149163292642
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD92	AGTR1	0.3293862212135732
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD94	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD94	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD95	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD95	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD98	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD98	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_1	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_1	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_2	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_2	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_3	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_3	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_4	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_4	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_5	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_5	AGTR1	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	ACTA2	
5	homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747lafy_donor_6	AGTR1	
